ID,emotion
5796,0
5797,4
5798,2
5799,2
5800,4
5801,4
5802,6
5803,6
5804,5
5805,0
5806,3
5807,5
5808,6
5809,6
5810,6
5811,1
5812,4
5813,3
5814,6
5815,4
5816,4
5817,3
5818,6
5819,3
5820,3
5821,6
5822,6
5823,5
5824,4
5825,0
5826,0
5827,4
5828,0
5829,1
5830,2
5831,3
5832,4
5833,4
5834,2
5835,4
5836,4
5837,3
5838,2
5839,3
5840,2
5841,6
5842,1
5843,4
5844,2
5845,3
5846,3
5847,4
5848,3
5849,5
5850,3
5851,4
5852,6
5853,2
5854,6
5855,4
5856,3
5857,5
5858,3
5859,3
5860,5
5861,0
5862,4
5863,6
5864,3
5865,5
5866,2
5867,3
5868,5
5869,2
5870,2
5871,0
5872,3
5873,0
5874,6
5875,5
5876,2
5877,5
5878,4
5879,3
5880,6
5881,2
5882,5
5883,2
5884,0
5885,2
5886,3
5887,4
5888,4
5889,4
5890,4
5891,3
5892,3
5893,0
5894,3
5895,6
5896,0
5897,0
5898,5
5899,0
5900,3
5901,6
5902,0
5903,2
5904,6
5905,5
5906,3
5907,0
5908,0
5909,3
5910,3
5911,4
5912,0
5913,6
5914,6
5915,0
5916,0
5917,4
5918,2
5919,0
5920,2
5921,2
5922,6
5923,3
5924,0
5925,4
5926,2
5927,3
5928,6
5929,0
5930,4
5931,4
5932,5
5933,5
5934,6
5935,4
5936,3
5937,0
5938,4
5939,5
5940,5
5941,4
5942,2
5943,6
5944,0
5945,6
5946,6
5947,5
5948,3
5949,6
5950,3
5951,0
5952,0
5953,2
5954,3
5955,6
5956,5
5957,6
5958,4
5959,4
5960,6
5961,2
5962,6
5963,6
5964,0
5965,4
5966,3
5967,2
5968,0
5969,6
5970,0
5971,4
5972,5
5973,3
5974,6
5975,3
5976,4
5977,2
5978,6
5979,1
5980,6
5981,3
5982,3
5983,5
5984,6
5985,4
5986,4
5987,3
5988,3
5989,4
5990,0
5991,0
5992,2
5993,5
5994,3
5995,3
5996,0
5997,6
5998,5
5999,4
6000,0
6001,3
6002,4
6003,5
6004,3
6005,2
6006,0
6007,4
6008,3
6009,3
6010,6
6011,2
6012,3
6013,4
6014,4
6015,6
6016,4
6017,5
6018,3
6019,6
6020,6
6021,4
6022,4
6023,0
6024,4
6025,2
6026,5
6027,6
6028,3
6029,3
6030,5
6031,6
6032,6
6033,2
6034,3
6035,5
6036,2
6037,0
6038,3
6039,3
6040,2
6041,4
6042,0
6043,4
6044,2
6045,3
6046,6
6047,5
6048,6
6049,5
6050,6
6051,3
6052,3
6053,3
6054,6
6055,6
6056,0
6057,3
6058,6
6059,5
6060,3
6061,0
6062,4
6063,3
6064,6
6065,4
6066,2
6067,2
6068,3
6069,2
6070,6
6071,4
6072,1
6073,3
6074,6
6075,3
6076,4
6077,3
6078,3
6079,5
6080,2
6081,4
6082,4
6083,3
6084,3
6085,2
6086,5
6087,0
6088,6
6089,6
6090,2
6091,3
6092,5
6093,6
6094,6
6095,6
6096,5
6097,2
6098,6
6099,3
6100,5
6101,4
6102,2
6103,6
6104,2
6105,5
6106,0
6107,6
6108,5
6109,5
6110,2
6111,3
6112,2
6113,0
6114,3
6115,4
6116,6
6117,3
6118,6
6119,4
6120,2
6121,3
6122,2
6123,4
6124,3
6125,2
6126,4
6127,6
6128,3
6129,6
6130,4
6131,4
6132,3
6133,3
6134,4
6135,2
6136,5
6137,4
6138,4
6139,3
6140,6
6141,4
6142,2
6143,4
6144,4
6145,2
6146,6
6147,3
6148,2
6149,0
6150,0
6151,2
6152,0
6153,3
6154,3
6155,0
6156,3
6157,2
6158,4
6159,3
6160,4
6161,3
6162,6
6163,3
6164,5
6165,4
6166,3
6167,6
6168,6
6169,2
6170,6
6171,6
6172,3
6173,0
6174,3
6175,0
6176,3
6177,6
6178,0
6179,6
6180,3
6181,1
6182,3
6183,6
6184,0
6185,3
6186,3
6187,4
6188,2
6189,0
6190,5
6191,2
6192,3
6193,6
6194,6
6195,6
6196,5
6197,0
6198,2
6199,3
6200,2
6201,3
6202,6
6203,6
6204,4
6205,4
6206,3
6207,6
6208,5
6209,4
6210,0
6211,4
6212,6
6213,6
6214,3
6215,5
6216,6
6217,2
6218,5
6219,6
6220,3
6221,3
6222,2
6223,0
6224,4
6225,5
6226,3
6227,2
6228,2
6229,4
6230,2
6231,5
6232,0
6233,0
6234,4
6235,2
6236,0
6237,0
6238,2
6239,3
6240,3
6241,0
6242,6
6243,3
6244,2
6245,6
6246,6
6247,0
6248,5
6249,5
6250,1
6251,5
6252,6
6253,3
6254,2
6255,0
6256,3
6257,3
6258,0
6259,0
6260,2
6261,3
6262,6
6263,0
6264,2
6265,0
6266,4
6267,3
6268,5
6269,6
6270,4
6271,6
6272,3
6273,4
6274,2
6275,4
6276,2
6277,3
6278,5
6279,6
6280,4
6281,4
6282,5
6283,0
6284,6
6285,6
6286,0
6287,0
6288,6
6289,4
6290,4
6291,6
6292,3
6293,4
6294,5
6295,4
6296,6
6297,0
6298,2
6299,3
6300,0
6301,2
6302,4
6303,6
6304,0
6305,2
6306,4
6307,1
6308,5
6309,0
6310,4
6311,2
6312,0
6313,2
6314,6
6315,0
6316,2
6317,6
6318,4
6319,3
6320,2
6321,3
6322,5
6323,0
6324,0
6325,0
6326,6
6327,3
6328,2
6329,4
6330,2
6331,2
6332,0
6333,0
6334,3
6335,4
6336,2
6337,0
6338,2
6339,6
6340,1
6341,5
6342,2
6343,4
6344,3
6345,6
6346,3
6347,2
6348,0
6349,3
6350,0
6351,0
6352,5
6353,0
6354,3
6355,5
6356,2
6357,3
6358,6
6359,3
6360,4
6361,2
6362,2
6363,0
6364,6
6365,3
6366,3
6367,6
6368,5
6369,2
6370,6
6371,3
6372,0
6373,3
6374,6
6375,5
6376,6
6377,2
6378,3
6379,5
6380,6
6381,3
6382,6
6383,0
6384,0
6385,0
6386,2
6387,6
6388,2
6389,2
6390,4
6391,6
6392,2
6393,0
6394,2
6395,6
6396,6
6397,4
6398,6
6399,0
6400,6
6401,0
6402,4
6403,4
6404,6
6405,0
6406,0
6407,3
6408,0
6409,3
6410,5
6411,0
6412,2
6413,6
6414,4
6415,4
6416,3
6417,2
6418,6
6419,6
6420,0
6421,4
6422,5
6423,4
6424,5
6425,3
6426,0
6427,0
6428,4
6429,2
6430,5
6431,3
6432,4
6433,3
6434,3
6435,0
6436,5
6437,0
6438,0
6439,3
6440,2
6441,2
6442,0
6443,0
6444,5
6445,3
6446,2
6447,0
6448,6
6449,3
6450,4
6451,3
6452,6
6453,6
6454,0
6455,3
6456,5
6457,0
6458,2
6459,6
6460,0
6461,6
6462,0
6463,6
6464,3
6465,6
6466,5
6467,5
6468,0
6469,2
6470,3
6471,4
6472,6
6473,0
6474,3
6475,4
6476,4
6477,5
6478,4
6479,6
6480,5
6481,3
6482,0
6483,6
6484,2
6485,2
6486,5
6487,6
6488,4
6489,3
6490,4
6491,1
6492,3
6493,5
6494,2
6495,6
6496,4
6497,4
6498,4
6499,2
6500,6
6501,3
6502,0
6503,5
6504,5
6505,3
6506,6
6507,3
6508,6
6509,0
6510,6
6511,5
6512,3
6513,5
6514,3
6515,0
6516,3
6517,6
6518,4
6519,5
6520,4
6521,6
6522,0
6523,6
6524,4
6525,2
6526,6
6527,3
6528,0
6529,6
6530,5
6531,3
6532,6
6533,4
6534,3
6535,6
6536,5
6537,4
6538,5
6539,3
6540,6
6541,5
6542,2
6543,2
6544,2
6545,3
6546,3
6547,3
6548,3
6549,6
6550,3
6551,2
6552,4
6553,2
6554,6
6555,2
6556,5
6557,3
6558,2
6559,5
6560,3
6561,6
6562,0
6563,6
6564,0
6565,0
6566,5
6567,6
6568,5
6569,2
6570,0
6571,4
6572,5
6573,5
6574,3
6575,3
6576,4
6577,5
6578,0
6579,3
6580,5
6581,2
6582,2
6583,3
6584,0
6585,6
6586,4
6587,6
6588,6
6589,6
6590,2
6591,3
6592,6
6593,3
6594,6
6595,6
6596,3
6597,5
6598,6
6599,2
6600,3
6601,6
6602,3
6603,0
6604,3
6605,0
6606,6
6607,2
6608,5
6609,4
6610,4
6611,6
6612,6
6613,3
6614,2
6615,4
6616,3
6617,3
6618,0
6619,2
6620,0
6621,2
6622,3
6623,4
6624,4
6625,5
6626,6
6627,4
6628,0
6629,4
6630,0
6631,3
6632,3
6633,4
6634,3
6635,3
6636,6
6637,6
6638,3
6639,0
6640,0
6641,5
6642,4
6643,2
6644,0
6645,0
6646,6
6647,2
6648,6
6649,6
6650,3
6651,0
6652,2
6653,3
6654,0
6655,2
6656,3
6657,4
6658,6
6659,3
6660,0
6661,6
6662,3
6663,3
6664,3
6665,6
6666,4
6667,4
6668,2
6669,4
6670,6
6671,3
6672,4
6673,3
6674,2
6675,6
6676,6
6677,0
6678,4
6679,5
6680,5
6681,3
6682,5
6683,1
6684,4
6685,0
6686,6
6687,0
6688,0
6689,0
6690,6
6691,4
6692,6
6693,1
6694,0
6695,3
6696,0
6697,6
6698,4
6699,0
6700,6
6701,3
6702,4
6703,6
6704,3
6705,2
6706,6
6707,4
6708,6
6709,6
6710,3
6711,0
6712,3
6713,2
6714,0
6715,0
6716,3
6717,0
6718,3
6719,2
6720,3
6721,2
6722,6
6723,4
6724,2
6725,4
6726,2
6727,3
6728,6
6729,4
6730,4
6731,4
6732,3
6733,0
6734,6
6735,3
6736,4
6737,2
6738,4
6739,4
6740,4
6741,0
6742,6
6743,2
6744,3
6745,2
6746,4
6747,4
6748,6
6749,2
6750,2
6751,6
6752,2
6753,5
6754,3
6755,0
6756,2
6757,5
6758,0
6759,3
6760,5
6761,2
6762,0
6763,2
6764,6
6765,3
6766,3
6767,2
6768,4
6769,6
6770,4
6771,6
6772,2
6773,3
6774,4
6775,2
6776,6
6777,4
6778,0
6779,2
6780,4
6781,0
6782,3
6783,4
6784,3
6785,6
6786,3
6787,2
6788,2
6789,3
6790,5
6791,2
6792,0
6793,3
6794,0
6795,3
6796,4
6797,5
6798,2
6799,4
6800,3
6801,4
6802,6
6803,5
6804,2
6805,1
6806,0
6807,4
6808,2
6809,4
6810,6
6811,0
6812,6
6813,6
6814,4
6815,6
6816,5
6817,2
6818,0
6819,0
6820,3
6821,6
6822,2
6823,5
6824,0
6825,4
6826,4
6827,3
6828,6
6829,4
6830,2
6831,4
6832,5
6833,4
6834,4
6835,2
6836,6
6837,3
6838,6
6839,3
6840,3
6841,4
6842,2
6843,4
6844,1
6845,6
6846,1
6847,6
6848,6
6849,4
6850,2
6851,5
6852,0
6853,3
6854,2
6855,0
6856,3
6857,4
6858,3
6859,4
6860,2
6861,3
6862,2
6863,6
6864,0
6865,4
6866,3
6867,0
6868,6
6869,4
6870,3
6871,1
6872,1
6873,0
6874,3
6875,4
6876,4
6877,6
6878,5
6879,3
6880,4
6881,3
6882,4
6883,4
6884,2
6885,0
6886,4
6887,0
6888,6
6889,0
6890,3
6891,3
6892,4
6893,5
6894,3
6895,3
6896,2
6897,4
6898,6
6899,0
6900,1
6901,0
6902,0
6903,0
6904,3
6905,3
6906,2
6907,2
6908,2
6909,2
6910,0
6911,0
6912,6
6913,2
6914,2
6915,6
6916,0
6917,3
6918,5
6919,3
6920,4
6921,0
6922,4
6923,6
6924,4
6925,0
6926,4
6927,3
6928,5
6929,3
6930,0
6931,0
6932,6
6933,6
6934,4
6935,2
6936,3
6937,0
6938,6
6939,6
6940,0
6941,0
6942,6
6943,0
6944,6
6945,6
6946,6
6947,0
6948,4
6949,4
6950,2
6951,0
6952,3
6953,0
6954,5
6955,4
6956,3
6957,0
6958,5
6959,2
6960,2
6961,6
6962,6
6963,5
6964,2
6965,4
6966,4
6967,0
6968,4
6969,3
6970,6
6971,6
6972,3
6973,5
6974,0
6975,2
6976,3
6977,0
6978,6
6979,3
6980,5
6981,0
6982,2
6983,0
6984,6
6985,1
6986,2
6987,5
6988,2
6989,2
6990,6
6991,6
6992,0
6993,3
6994,3
6995,4
6996,4
6997,6
6998,2
6999,4
7000,6
7001,0
7002,0
7003,2
7004,4
7005,3
7006,4
7007,3
7008,0
7009,6
7010,0
7011,3
7012,4
7013,0
7014,2
7015,4
7016,4
7017,4
7018,2
7019,3
7020,0
7021,0
7022,3
7023,4
7024,2
7025,3
7026,0
7027,0
7028,6
7029,1
7030,6
7031,3
7032,6
7033,4
7034,4
7035,3
7036,2
7037,2
7038,6
7039,6
7040,3
7041,6
7042,5
7043,5
7044,2
7045,4
7046,6
7047,3
7048,6
7049,5
7050,3
7051,3
7052,3
7053,4
7054,3
7055,0
7056,6
7057,6
7058,2
7059,3
7060,0
7061,3
7062,3
7063,3
7064,5
7065,4
7066,0
7067,6
7068,0
7069,6
7070,0
7071,6
7072,2
7073,0
7074,6
7075,0
7076,6
7077,5
7078,1
7079,2
7080,4
7081,0
7082,5
7083,2
7084,3
7085,3
7086,3
7087,0
7088,2
7089,6
7090,5
7091,2
7092,2
7093,3
7094,6
7095,3
7096,3
7097,4
7098,2
7099,6
7100,4
7101,2
7102,4
7103,6
7104,3
7105,6
7106,3
7107,0
7108,3
7109,0
7110,4
7111,6
7112,0
7113,6
7114,0
7115,5
7116,3
7117,3
7118,2
7119,4
7120,0
7121,5
7122,2
7123,0
7124,2
7125,5
7126,5
7127,2
7128,3
7129,0
7130,0
7131,0
7132,6
7133,5
7134,4
7135,3
7136,4
7137,4
7138,3
7139,2
7140,6
7141,0
7142,3
7143,6
7144,6
7145,4
7146,4
7147,3
7148,3
7149,5
7150,4
7151,5
7152,4
7153,3
7154,3
7155,2
7156,4
7157,3
7158,0
7159,6
7160,3
7161,3
7162,2
7163,4
7164,2
7165,4
7166,5
7167,5
7168,3
7169,4
7170,2
7171,4
7172,5
7173,4
7174,6
7175,2
7176,6
7177,6
7178,2
