id,label
44428,7
44429,1
44430,4
44431,8
44432,0
44433,2
44434,4
44435,3
44436,7
44437,2
44438,3
44439,7
44440,0
44441,0
44442,6
44443,5
44444,2
44445,3
44446,7
44447,3
44448,1
44449,2
44450,2
44451,2
44452,8
44453,7
44454,7
44455,7
44456,7
44457,7
44458,0
44459,1
44460,5
44461,7
44462,7
44463,4
44464,5
44465,7
44466,1
44467,8
44468,6
44469,1
44470,7
44471,8
44472,5
44473,4
44474,1
44475,7
44476,3
44477,7
44478,1
44479,4
44480,2
44481,5
44482,2
44483,1
44484,8
44485,3
44486,1
44487,7
44488,0
44489,6
44490,2
44491,1
44492,7
44493,6
44494,2
44495,7
44496,1
44497,8
44498,2
44499,4
44500,5
44501,7
44502,7
44503,6
44504,0
44505,5
44506,2
44507,3
44508,8
44509,3
44510,2
44511,6
44512,7
44513,6
44514,5
44515,5
44516,6
44517,3
44518,5
44519,7
44520,8
44521,7
44522,1
44523,0
44524,3
44525,5
44526,7
44527,1
44528,8
44529,1
44530,8
44531,6
44532,5
44533,1
44534,4
44535,6
44536,4
44537,2
44538,8
44539,2
44540,1
44541,1
44542,5
44543,5
44544,6
44545,4
44546,2
44547,1
44548,3
44549,8
44550,1
44551,7
44552,4
44553,3
44554,1
44555,2
44556,8
44557,1
44558,5
44559,8
44560,0
44561,5
44562,5
44563,7
44564,5
44565,8
44566,8
44567,6
44568,1
44569,7
44570,7
44571,7
44572,4
44573,7
44574,2
44575,3
44576,8
44577,2
44578,6
44579,1
44580,8
44581,5
44582,7
44583,4
44584,3
44585,3
44586,0
44587,7
44588,1
44589,1
44590,0
44591,4
44592,3
44593,2
44594,5
44595,4
44596,3
44597,1
44598,5
44599,5
44600,1
44601,1
44602,6
44603,3
44604,2
44605,7
44606,6
44607,3
44608,7
44609,1
44610,6
44611,3
44612,8
44613,2
44614,6
44615,7
44616,8
44617,3
44618,0
44619,1
44620,0
44621,0
44622,1
44623,0
44624,6
44625,1
44626,1
44627,6
44628,5
44629,7
44630,1
44631,0
44632,4
44633,2
44634,8
44635,4
44636,0
44637,5
44638,3
44639,1
44640,4
44641,1
44642,7
44643,8
44644,7
44645,3
44646,3
44647,0
44648,2
44649,3
44650,2
44651,4
44652,7
44653,1
44654,1
44655,1
44656,7
44657,8
44658,8
44659,3
44660,6
44661,1
44662,4
44663,0
44664,8
44665,3
44666,7
44667,4
44668,4
44669,3
44670,1
44671,3
44672,3
44673,4
44674,5
44675,5
44676,8
44677,3
44678,7
44679,0
44680,5
44681,8
44682,3
44683,7
44684,5
44685,0
44686,1
44687,3
44688,4
44689,5
44690,8
44691,1
44692,1
44693,5
44694,3
44695,3
44696,8
44697,1
44698,3
44699,3
44700,4
44701,6
44702,1
44703,5
44704,5
44705,8
44706,8
44707,2
44708,1
44709,6
44710,0
44711,3
44712,8
44713,0
44714,1
44715,3
44716,3
44717,4
44718,1
44719,6
44720,5
44721,0
44722,7
44723,6
44724,0
44725,6
44726,6
44727,7
44728,1
44729,8
44730,2
44731,2
44732,3
44733,3
44734,3
44735,3
44736,8
44737,1
44738,1
44739,4
44740,6
44741,8
44742,3
44743,1
44744,1
44745,3
44746,5
44747,2
44748,0
44749,2
44750,2
44751,3
44752,7
44753,3
44754,8
44755,1
44756,5
44757,0
44758,3
44759,0
44760,5
44761,5
44762,2
44763,4
44764,5
44765,4
44766,4
44767,6
44768,3
44769,1
44770,2
44771,6
44772,3
44773,6
44774,8
44775,1
44776,6
44777,0
44778,3
44779,5
44780,3
44781,8
44782,0
44783,7
44784,3
44785,1
44786,2
44787,3
44788,1
44789,1
44790,5
44791,3
44792,4
44793,1
44794,6
44795,0
44796,5
44797,1
44798,7
44799,0
44800,1
44801,7
44802,3
44803,7
44804,1
44805,0
44806,1
44807,0
44808,6
44809,3
44810,6
44811,1
44812,4
44813,6
44814,8
44815,7
44816,7
44817,6
44818,7
44819,6
44820,4
44821,1
44822,1
44823,3
44824,0
44825,3
44826,1
44827,3
44828,3
44829,8
44830,8
44831,6
44832,5
44833,8
44834,0
44835,8
44836,2
44837,3
44838,7
44839,1
44840,3
44841,7
44842,7
44843,8
44844,0
44845,4
44846,2
44847,2
44848,3
44849,1
44850,3
44851,6
44852,4
44853,7
44854,1
44855,3
44856,4
44857,4
44858,8
44859,1
44860,1
44861,8
44862,3
44863,7
44864,3
44865,8
44866,1
44867,2
44868,0
44869,3
44870,8
44871,4
44872,8
44873,1
44874,4
44875,3
44876,8
44877,1
44878,2
44879,1
44880,4
44881,2
44882,5
44883,2
44884,2
44885,4
44886,1
44887,7
44888,0
44889,3
44890,7
44891,3
44892,7
44893,7
44894,0
44895,6
44896,2
44897,1
44898,7
44899,2
44900,2
44901,3
44902,1
44903,0
44904,8
44905,8
44906,3
44907,2
44908,1
44909,5
44910,0
44911,0
44912,1
44913,6
44914,0
44915,8
44916,5
44917,3
44918,7
44919,4
44920,8
44921,3
44922,7
44923,4
44924,3
44925,4
44926,5
44927,8
44928,5
44929,2
44930,1
44931,0
44932,1
44933,2
44934,6
44935,7
44936,5
44937,6
44938,8
44939,7
44940,2
44941,0
44942,3
44943,3
44944,0
44945,6
44946,6
44947,6
44948,7
44949,3
44950,5
44951,2
44952,0
44953,4
44954,3
44955,5
44956,5
44957,4
44958,5
44959,0
44960,8
44961,7
44962,3
44963,7
44964,7
44965,1
44966,1
44967,8
44968,5
44969,8
44970,8
44971,1
44972,1
44973,3
44974,4
44975,5
44976,0
44977,3
44978,2
44979,0
44980,3
44981,6
44982,3
44983,7
44984,2
44985,3
44986,6
44987,6
44988,8
44989,1
44990,1
44991,8
44992,5
44993,5
44994,5
44995,3
44996,1
44997,8
44998,8
44999,1
45000,1
45001,5
45002,7
45003,4
45004,4
45005,1
45006,4
45007,2
45008,1
45009,1
45010,3
45011,3
45012,0
45013,1
45014,7
45015,2
45016,2
45017,1
45018,0
45019,5
45020,2
45021,2
45022,1
45023,1
45024,1
45025,4
45026,4
45027,7
45028,3
45029,5
45030,8
45031,7
45032,3
45033,2
45034,1
45035,8
45036,1
45037,5
45038,2
45039,7
45040,1
45041,5
45042,3
45043,0
45044,3
45045,6
45046,0
45047,6
45048,6
45049,6
45050,0
45051,6
45052,1
45053,6
45054,6
45055,5
45056,0
45057,6
45058,0
45059,2
45060,1
45061,8
45062,1
45063,3
45064,5
45065,2
45066,3
45067,7
45068,8
45069,1
45070,5
45071,3
45072,3
45073,2
45074,4
45075,5
45076,0
45077,0
45078,2
45079,6
45080,3
45081,0
45082,2
45083,1
45084,5
45085,3
45086,5
45087,5
45088,6
45089,0
45090,1
45091,5
45092,4
45093,1
45094,0
45095,0
45096,8
45097,3
45098,1
45099,7
45100,4
45101,8
45102,7
45103,3
45104,1
45105,7
45106,1
45107,3
45108,3
45109,7
45110,4
45111,3
45112,0
45113,6
45114,3
45115,1
45116,1
45117,3
45118,6
45119,3
45120,5
45121,5
45122,0
45123,3
45124,7
45125,3
45126,8
45127,3
45128,5
45129,3
45130,0
45131,6
45132,3
45133,3
45134,2
45135,3
45136,6
45137,3
45138,5
45139,8
45140,0
45141,0
45142,3
45143,5
45144,0
45145,3
45146,1
45147,4
45148,0
45149,6
45150,4
45151,2
45152,8
45153,3
45154,3
45155,7
45156,2
45157,2
45158,6
45159,4
45160,0
45161,7
45162,3
45163,7
45164,0
45165,0
45166,1
45167,3
45168,6
45169,3
45170,3
45171,6
45172,7
45173,6
45174,5
45175,6
45176,7
45177,1
45178,5
45179,7
45180,6
45181,1
45182,2
45183,5
45184,8
45185,7
45186,1
45187,2
45188,3
45189,7
45190,7
45191,7
45192,7
45193,3
45194,1
45195,5
45196,7
45197,0
45198,5
45199,3
45200,3
45201,1
45202,3
45203,1
45204,2
45205,5
45206,0
45207,5
45208,6
45209,3
45210,8
45211,4
45212,5
45213,4
45214,8
45215,3
45216,7
45217,6
45218,7
45219,8
45220,5
45221,7
45222,0
45223,0
45224,6
45225,2
45226,8
45227,3
45228,6
45229,2
45230,6
45231,4
45232,1
45233,0
45234,0
45235,2
45236,1
45237,3
45238,7
45239,7
45240,1
45241,7
45242,8
45243,6
45244,7
45245,8
45246,7
45247,7
45248,1
45249,7
45250,1
45251,6
45252,0
45253,3
45254,8
45255,3
45256,2
45257,6
45258,6
45259,5
45260,5
45261,8
45262,8
45263,7
45264,0
45265,3
45266,3
45267,1
45268,0
45269,6
45270,7
45271,3
45272,2
45273,6
45274,7
45275,4
45276,7
45277,5
45278,1
45279,7
45280,7
45281,1
45282,5
45283,6
45284,3
45285,5
45286,0
45287,8
45288,1
45289,2
45290,0
45291,7
45292,7
45293,8
45294,0
45295,0
45296,6
45297,1
45298,0
45299,3
45300,3
45301,0
45302,4
45303,7
45304,2
45305,1
45306,3
45307,2
45308,7
45309,4
45310,8
45311,5
45312,7
45313,1
45314,1
45315,1
45316,7
45317,2
45318,2
45319,4
45320,3
45321,4
45322,7
45323,3
45324,3
45325,7
45326,3
45327,8
45328,8
45329,8
45330,2
45331,1
45332,4
45333,2
45334,0
45335,1
45336,8
45337,3
45338,2
45339,8
45340,5
45341,3
45342,1
45343,1
45344,4
45345,5
45346,3
45347,3
45348,4
45349,2
45350,7
45351,1
45352,5
45353,1
45354,7
45355,8
45356,7
45357,1
45358,1
45359,0
45360,5
45361,0
45362,5
45363,1
45364,1
45365,5
45366,6
45367,8
45368,5
45369,7
45370,7
45371,3
45372,3
45373,1
45374,1
45375,8
45376,7
45377,6
45378,2
45379,8
45380,6
45381,8
45382,3
45383,2
45384,2
45385,7
45386,7
45387,6
45388,4
45389,8
45390,2
45391,1
45392,7
45393,2
45394,6
45395,1
45396,1
45397,8
45398,7
45399,0
45400,0
45401,4
45402,5
45403,0
45404,2
45405,3
45406,1
45407,3
45408,8
45409,6
45410,7
45411,6
45412,5
45413,4
45414,1
45415,3
45416,8
45417,7
45418,7
45419,6
45420,8
45421,7
45422,0
45423,1
45424,3
45425,1
45426,2
45427,8
45428,8
45429,7
45430,6
45431,7
45432,6
45433,4
45434,2
45435,4
45436,5
45437,3
45438,0
45439,1
45440,3
45441,3
45442,3
45443,1
45444,2
45445,4
45446,3
45447,1
45448,3
45449,8
45450,5
45451,0
45452,3
45453,1
45454,1
45455,1
45456,6
45457,4
45458,5
45459,5
45460,4
45461,0
45462,0
45463,7
45464,3
45465,2
45466,1
45467,7
45468,8
45469,1
45470,3
45471,0
45472,0
45473,7
45474,3
45475,3
45476,6
45477,7
45478,3
45479,6
45480,2
45481,1
45482,1
45483,6
45484,1
45485,0
45486,2
45487,5
45488,6
45489,5
45490,8
45491,8
45492,3
45493,1
45494,7
45495,1
45496,8
45497,3
45498,7
45499,7
45500,3
45501,7
45502,4
45503,7
45504,7
45505,4
45506,5
45507,3
45508,8
45509,6
45510,8
45511,5
45512,3
45513,3
45514,3
45515,4
45516,7
45517,8
45518,7
45519,7
45520,6
45521,1
45522,3
45523,2
45524,3
45525,8
45526,1
45527,6
45528,0
45529,7
45530,2
45531,0
45532,2
45533,0
45534,7
45535,1
45536,0
45537,1
45538,7
45539,1
45540,0
45541,5
45542,7
45543,1
45544,0
45545,5
45546,3
45547,0
45548,3
45549,7
45550,0
45551,2
45552,4
45553,5
45554,0
45555,7
45556,3
45557,7
45558,6
45559,0
45560,0
45561,5
45562,8
45563,1
45564,2
45565,3
45566,1
45567,5
45568,2
45569,1
45570,4
45571,7
45572,7
45573,6
45574,1
45575,6
45576,1
45577,7
45578,0
45579,1
45580,3
45581,3
45582,5
45583,0
45584,7
45585,1
45586,1
45587,3
45588,2
45589,7
45590,8
45591,3
45592,6
45593,6
45594,6
45595,0
45596,6
45597,5
45598,3
45599,8
45600,6
45601,0
45602,7
45603,3
45604,4
45605,6
45606,7
45607,0
45608,6
45609,1
45610,2
45611,0
45612,2
45613,7
45614,2
45615,1
45616,2
45617,6
45618,0
45619,3
45620,0
45621,4
45622,8
45623,1
45624,4
45625,6
45626,6
45627,1
45628,8
45629,0
45630,3
45631,7
45632,7
45633,3
45634,4
45635,8
45636,1
45637,7
45638,1
45639,4
45640,5
45641,0
45642,6
45643,3
45644,1
45645,6
45646,1
45647,7
45648,7
45649,4
45650,1
45651,5
45652,7
45653,7
45654,2
45655,0
45656,8
45657,0
45658,3
45659,7
45660,0
45661,1
45662,2
45663,8
45664,4
45665,4
45666,4
45667,7
45668,6
45669,4
45670,8
45671,3
45672,3
45673,3
45674,6
45675,6
45676,5
45677,7
45678,6
45679,0
45680,2
45681,3
45682,2
45683,0
45684,6
45685,3
45686,5
45687,3
45688,0
45689,5
45690,6
45691,2
45692,3
45693,3
45694,1
45695,6
45696,0
45697,6
45698,5
45699,3
45700,6
45701,4
45702,5
45703,4
45704,0
45705,2
45706,1
45707,1
45708,2
45709,7
45710,1
45711,5
45712,7
45713,3
45714,5
45715,1
45716,8
45717,7
45718,3
45719,2
45720,0
45721,0
45722,1
45723,5
45724,7
45725,7
45726,4
45727,0
45728,2
45729,6
45730,5
45731,3
45732,8
45733,3
45734,7
45735,7
45736,5
45737,7
45738,7
45739,6
45740,2
45741,5
45742,8
45743,0
45744,5
45745,0
45746,2
45747,4
45748,1
45749,0
45750,3
45751,0
45752,7
45753,0
45754,8
45755,7
45756,7
45757,1
45758,5
45759,5
45760,3
45761,2
45762,1
45763,7
45764,6
45765,6
45766,6
45767,6
45768,8
45769,4
45770,6
45771,2
45772,7
45773,5
45774,7
45775,1
45776,5
45777,3
45778,1
45779,3
45780,1
45781,3
45782,5
45783,4
45784,5
45785,0
45786,3
45787,8
45788,2
45789,2
45790,4
45791,7
45792,0
45793,1
45794,3
45795,7
45796,8
45797,7
45798,7
45799,3
45800,3
45801,5
45802,3
45803,6
45804,5
45805,5
45806,2
45807,6
45808,5
45809,3
45810,3
45811,3
45812,5
45813,6
45814,1
45815,7
45816,0
45817,1
45818,7
45819,8
45820,4
45821,2
45822,6
45823,5
45824,6
45825,0
45826,4
45827,3
45828,8
45829,6
45830,8
45831,2
45832,8
45833,8
45834,0
45835,8
45836,1
45837,1
45838,5
45839,8
45840,4
45841,1
45842,2
45843,2
45844,7
45845,3
45846,0
45847,6
45848,7
45849,8
45850,1
45851,0
45852,2
45853,6
45854,6
45855,7
45856,7
45857,6
45858,0
45859,0
45860,2
45861,5
45862,0
45863,5
45864,1
45865,7
45866,3
45867,8
45868,1
45869,2
45870,0
45871,8
45872,1
45873,7
45874,6
45875,3
45876,7
45877,4
45878,3
45879,8
45880,3
45881,8
45882,2
45883,4
45884,6
45885,3
45886,0
45887,8
45888,0
45889,8
45890,1
45891,5
45892,7
45893,2
45894,8
45895,2
45896,2
45897,2
45898,8
45899,5
45900,1
45901,7
45902,7
45903,2
45904,8
45905,1
45906,4
45907,0
45908,6
45909,2
45910,1
45911,8
45912,2
45913,8
45914,6
45915,4
45916,3
45917,1
45918,5
45919,5
45920,3
45921,7
45922,2
45923,5
45924,3
45925,8
45926,0
45927,4
45928,8
45929,0
45930,2
45931,3
45932,7
45933,7
45934,7
45935,5
45936,6
45937,3
45938,2
45939,0
45940,2
45941,7
45942,0
45943,2
45944,6
45945,7
45946,0
45947,0
45948,2
45949,3
45950,2
45951,6
45952,8
45953,3
45954,3
45955,3
45956,3
45957,6
45958,8
45959,8
45960,2
45961,8
45962,4
45963,6
45964,0
45965,0
45966,7
45967,0
45968,3
45969,2
45970,3
45971,1
45972,7
45973,6
45974,1
45975,6
45976,3
45977,0
45978,3
45979,3
45980,0
45981,8
45982,6
45983,3
45984,8
45985,7
45986,1
45987,0
45988,7
45989,4
45990,5
45991,3
45992,4
45993,3
45994,0
45995,3
45996,8
45997,0
45998,3
45999,3
46000,4
46001,4
46002,2
46003,2
46004,2
46005,4
46006,5
46007,3
46008,4
46009,6
46010,1
46011,3
46012,1
46013,5
46014,3
46015,7
46016,7
46017,7
46018,5
46019,8
46020,0
46021,8
46022,0
46023,6
46024,0
46025,4
46026,4
46027,6
46028,2
46029,8
46030,6
46031,7
46032,4
46033,3
46034,4
46035,5
46036,4
46037,3
46038,0
46039,8
46040,0
46041,1
46042,7
46043,1
46044,2
46045,8
46046,4
46047,4
46048,6
46049,7
46050,3
46051,5
46052,0
46053,6
46054,1
46055,2
46056,5
46057,4
46058,0
46059,6
46060,6
46061,0
46062,1
46063,6
46064,1
46065,4
46066,3
46067,1
46068,5
46069,0
46070,7
46071,3
46072,3
46073,7
46074,7
46075,6
46076,0
46077,3
46078,3
46079,3
46080,1
46081,4
46082,2
46083,1
46084,2
46085,3
46086,1
46087,0
46088,5
46089,8
46090,6
46091,8
46092,0
46093,3
46094,6
46095,4
46096,6
46097,2
46098,7
46099,7
46100,1
46101,0
46102,0
46103,3
46104,6
46105,1
46106,3
46107,3
46108,5
46109,1
46110,5
46111,7
46112,4
46113,5
46114,3
46115,2
46116,1
46117,0
46118,3
46119,4
46120,8
46121,3
46122,7
46123,5
46124,8
46125,8
46126,3
46127,3
46128,4
46129,3
46130,5
46131,0
46132,2
46133,7
46134,4
46135,5
46136,6
46137,1
46138,5
46139,8
46140,3
46141,5
46142,1
46143,1
46144,2
46145,0
46146,2
46147,1
46148,7
46149,6
46150,4
46151,4
46152,0
46153,0
46154,6
46155,1
46156,1
46157,7
46158,8
46159,1
46160,4
46161,3
46162,7
46163,7
46164,3
46165,2
46166,8
46167,3
46168,1
46169,7
46170,0
46171,2
46172,8
46173,2
46174,7
46175,7
46176,5
46177,4
46178,7
46179,3
46180,0
46181,7
46182,3
46183,1
46184,8
46185,7
46186,3
46187,8
46188,3
46189,0
46190,6
46191,7
46192,6
46193,8
46194,7
46195,2
46196,7
46197,3
46198,2
46199,2
46200,6
46201,0
46202,3
46203,1
46204,4
46205,1
46206,6
46207,5
46208,4
46209,3
46210,0
46211,2
46212,8
46213,2
46214,7
46215,8
46216,7
46217,7
46218,6
46219,7
46220,8
46221,5
46222,8
46223,3
46224,3
46225,7
46226,6
46227,5
46228,1
46229,5
46230,7
46231,1
46232,3
46233,1
46234,1
46235,7
46236,1
46237,2
46238,1
46239,8
46240,3
46241,8
46242,3
46243,7
46244,1
46245,1
46246,2
46247,7
46248,2
46249,8
46250,1
46251,7
46252,6
46253,4
46254,4
46255,0
46256,4
46257,4
46258,5
46259,7
46260,5
46261,5
46262,2
46263,4
46264,1
46265,7
46266,5
46267,4
46268,6
46269,6
46270,3
46271,2
46272,4
46273,8
46274,5
46275,0
46276,3
46277,1
46278,6
46279,5
46280,6
46281,3
46282,8
46283,4
46284,4
46285,7
46286,8
46287,6
46288,1
46289,8
46290,2
46291,0
46292,8
46293,7
46294,5
46295,0
46296,2
46297,0
46298,5
46299,1
46300,8
46301,7
46302,1
46303,7
46304,3
46305,7
46306,0
46307,7
46308,4
46309,3
46310,3
46311,3
46312,3
46313,8
46314,2
46315,2
46316,6
46317,3
46318,2
46319,1
46320,0
46321,0
46322,7
46323,4
46324,5
46325,7
46326,7
46327,7
46328,1
46329,1
46330,1
46331,5
46332,7
46333,7
46334,5
46335,3
46336,1
46337,7
46338,3
46339,7
46340,2
46341,0
46342,7
46343,8
46344,8
46345,0
46346,3
46347,4
46348,5
46349,4
46350,7
46351,7
46352,3
46353,3
46354,0
46355,3
46356,1
46357,3
46358,6
46359,7
46360,5
46361,1
46362,7
46363,4
46364,7
46365,1
46366,3
46367,6
46368,4
46369,0
46370,3
46371,7
46372,2
46373,8
46374,7
46375,6
46376,4
46377,6
46378,3
46379,2
46380,7
46381,4
46382,3
46383,4
46384,5
46385,2
46386,8
46387,8
46388,8
46389,7
46390,7
46391,3
46392,6
46393,1
46394,7
46395,3
46396,8
46397,7
46398,7
46399,6
46400,1
46401,3
46402,8
46403,4
46404,1
46405,8
46406,7
46407,3
46408,3
46409,1
46410,3
46411,5
46412,2
46413,7
46414,2
46415,7
46416,8
46417,1
46418,3
46419,7
46420,3
46421,7
46422,6
46423,5
46424,3
46425,3
46426,0
46427,1
46428,8
46429,3
46430,3
46431,7
46432,8
46433,7
46434,4
46435,3
46436,5
46437,3
46438,3
46439,2
46440,2
46441,3
46442,6
46443,2
46444,1
46445,4
46446,3
46447,6
46448,2
46449,8
46450,8
46451,6
46452,3
46453,2
46454,0
46455,1
46456,8
46457,5
46458,2
46459,0
46460,3
46461,8
46462,2
46463,1
46464,3
46465,5
46466,3
46467,5
46468,3
46469,8
46470,3
46471,2
46472,7
46473,3
46474,4
46475,1
46476,0
46477,7
46478,8
46479,2
46480,5
46481,3
46482,8
46483,1
46484,7
46485,8
46486,2
46487,3
46488,8
46489,6
46490,3
46491,8
46492,8
46493,3
46494,8
46495,7
46496,7
46497,7
46498,4
46499,6
46500,8
46501,8
46502,3
46503,7
46504,0
46505,0
46506,2
46507,7
46508,1
46509,3
46510,1
46511,4
46512,2
46513,5
46514,1
46515,6
46516,7
46517,1
46518,2
46519,6
46520,4
46521,4
46522,3
46523,5
46524,7
46525,6
46526,8
46527,0
46528,6
46529,7
46530,3
46531,0
46532,0
46533,4
46534,7
46535,2
46536,8
46537,4
46538,5
46539,3
46540,7
46541,1
46542,3
46543,6
46544,8
46545,7
46546,2
46547,5
46548,7
46549,3
46550,8
46551,1
46552,7
46553,5
46554,1
46555,0
46556,7
46557,7
46558,7
46559,8
46560,7
46561,2
46562,2
46563,3
46564,7
46565,8
46566,2
46567,7
46568,1
46569,6
46570,2
46571,2
46572,6
46573,6
46574,6
46575,7
46576,7
46577,6
46578,4
46579,1
46580,3
46581,6
46582,5
46583,3
46584,8
46585,6
46586,5
46587,2
46588,5
46589,7
46590,0
46591,3
46592,0
46593,6
46594,2
46595,7
46596,7
46597,4
46598,7
46599,2
46600,6
46601,3
46602,7
46603,3
46604,4
46605,6
46606,0
46607,7
46608,2
46609,3
46610,7
46611,3
46612,7
46613,4
46614,2
46615,8
46616,8
46617,2
46618,0
46619,5
46620,7
46621,4
46622,0
46623,1
46624,7
46625,6
46626,4
46627,8
46628,0
46629,6
46630,8
46631,2
46632,5
46633,7
46634,0
46635,6
46636,5
46637,2
46638,0
46639,8
46640,2
46641,5
46642,7
46643,2
46644,1
46645,7
46646,7
46647,7
46648,3
46649,1
46650,0
46651,4
46652,7
46653,5
46654,1
46655,2
46656,6
46657,5
46658,1
46659,7
46660,8
46661,3
46662,0
46663,6
46664,1
46665,2
46666,0
46667,2
46668,4
46669,0
46670,6
46671,5
46672,8
46673,5
46674,7
46675,1
46676,7
46677,6
46678,2
46679,6
46680,8
46681,0
46682,8
46683,5
46684,8
46685,2
46686,5
46687,2
46688,3
46689,3
46690,4
46691,1
46692,5
46693,6
46694,2
46695,4
46696,3
46697,8
46698,7
46699,0
46700,1
46701,5
46702,2
46703,5
46704,6
46705,6
46706,1
46707,1
46708,7
46709,3
46710,6
46711,3
46712,4
46713,7
46714,0
46715,8
46716,3
46717,5
46718,5
46719,1
46720,1
46721,0
46722,2
46723,4
46724,8
46725,7
46726,1
46727,6
46728,7
46729,0
46730,2
46731,2
46732,1
46733,1
46734,6
46735,1
46736,2
46737,7
46738,8
46739,0
46740,7
46741,7
46742,5
46743,7
46744,8
46745,5
46746,8
46747,7
46748,3
46749,2
46750,2
46751,5
46752,7
46753,0
46754,7
46755,0
46756,8
46757,8
46758,1
46759,8
46760,5
46761,7
46762,0
46763,7
46764,1
46765,6
46766,7
46767,7
46768,3
46769,2
46770,1
46771,0
46772,5
46773,3
46774,1
46775,2
46776,5
46777,4
46778,0
46779,7
46780,1
46781,3
46782,1
46783,5
46784,7
46785,8
46786,3
46787,0
46788,8
46789,6
46790,2
46791,5
46792,8
46793,8
46794,2
46795,3
46796,5
46797,2
46798,8
46799,3
46800,2
46801,0
46802,2
46803,7
46804,1
46805,6
46806,7
46807,2
46808,2
46809,6
46810,7
46811,5
46812,2
46813,0
46814,7
46815,7
46816,7
46817,3
46818,6
46819,7
46820,7
46821,1
46822,4
46823,6
46824,3
46825,2
46826,7
46827,7
46828,2
46829,2
46830,7
46831,7
46832,7
46833,5
46834,1
46835,1
46836,8
46837,2
46838,8
46839,3
46840,7
46841,8
46842,5
46843,7
46844,2
46845,1
46846,2
46847,3
46848,8
46849,6
46850,6
46851,0
46852,7
46853,3
46854,7
46855,8
46856,2
46857,1
46858,4
46859,8
46860,0
46861,7
46862,1
46863,2
46864,7
46865,1
46866,1
46867,8
46868,2
46869,6
46870,2
46871,1
46872,2
46873,8
46874,6
46875,8
46876,0
46877,6
46878,7
46879,4
46880,3
46881,3
46882,2
46883,3
46884,8
46885,6
46886,0
46887,6
46888,7
46889,8
46890,1
46891,7
46892,7
46893,0
46894,3
46895,8
46896,0
46897,8
46898,1
46899,0
46900,5
46901,7
46902,7
46903,7
46904,6
46905,2
46906,3
46907,7
46908,7
46909,6
46910,3
46911,7
46912,6
46913,6
46914,1
46915,6
46916,6
46917,4
46918,1
46919,7
46920,2
46921,0
46922,6
46923,1
46924,6
46925,7
46926,5
46927,0
46928,8
46929,1
46930,7
46931,6
46932,7
46933,0
46934,5
46935,0
46936,3
46937,2
46938,6
46939,8
46940,4
46941,1
46942,1
46943,8
46944,5
46945,7
46946,4
46947,0
46948,7
46949,3
46950,5
46951,2
46952,3
46953,1
46954,2
46955,2
46956,3
46957,6
46958,7
46959,3
46960,1
46961,8
46962,0
46963,7
46964,6
46965,8
46966,4
46967,1
46968,7
46969,5
46970,1
46971,8
46972,7
46973,3
46974,8
46975,5
46976,5
46977,0
46978,0
46979,2
46980,3
46981,5
46982,3
46983,6
46984,7
46985,2
46986,7
46987,4
46988,2
46989,8
46990,3
46991,5
46992,3
46993,7
46994,3
46995,2
46996,2
46997,5
46998,6
46999,6
47000,3
47001,1
47002,2
47003,4
47004,2
47005,3
47006,6
47007,4
47008,7
47009,6
47010,5
47011,3
47012,2
47013,0
47014,5
47015,5
47016,0
47017,1
47018,0
47019,6
47020,3
47021,6
47022,1
47023,3
47024,1
47025,4
47026,6
47027,8
47028,7
47029,3
47030,0
47031,8
47032,1
47033,0
47034,0
47035,1
47036,0
47037,1
47038,7
47039,3
47040,6
47041,3
47042,7
47043,5
47044,0
47045,7
47046,7
47047,1
47048,7
47049,1
47050,7
47051,5
47052,0
47053,1
47054,3
47055,4
47056,2
47057,8
47058,7
47059,7
47060,1
47061,5
47062,1
47063,6
47064,2
47065,7
47066,5
47067,6
47068,3
47069,7
47070,8
47071,4
47072,0
47073,3
47074,1
47075,6
47076,8
47077,5
47078,1
47079,0
47080,0
47081,7
47082,6
47083,6
47084,6
47085,5
47086,2
47087,3
47088,4
47089,1
47090,3
47091,7
47092,6
47093,1
47094,3
47095,0
47096,8
47097,2
47098,2
47099,4
47100,6
47101,3
47102,8
47103,8
47104,2
47105,6
47106,7
47107,8
47108,5
47109,5
47110,1
47111,2
47112,1
47113,1
47114,0
47115,7
47116,0
47117,7
47118,3
47119,5
47120,7
47121,2
47122,7
47123,7
47124,5
47125,1
47126,4
47127,1
47128,7
47129,5
47130,3
47131,7
47132,2
47133,0
47134,3
47135,3
47136,6
47137,3
47138,2
47139,0
47140,5
47141,1
47142,5
47143,5
47144,8
47145,3
47146,0
47147,1
47148,5
47149,3
47150,8
47151,7
47152,0
47153,8
47154,1
47155,7
47156,6
47157,8
47158,8
47159,8
47160,3
47161,3
47162,5
47163,2
47164,1
47165,8
47166,6
47167,5
47168,4
47169,6
47170,6
47171,8
47172,3
47173,2
47174,3
47175,6
47176,2
47177,6
47178,2
47179,2
47180,2
47181,2
47182,2
47183,0
47184,8
47185,2
47186,8
47187,6
47188,7
47189,4
47190,8
47191,7
47192,6
47193,3
47194,0
47195,1
47196,4
47197,6
47198,3
47199,1
47200,8
47201,8
47202,1
47203,7
47204,3
47205,2
47206,5
47207,1
47208,6
47209,4
47210,6
47211,3
47212,5
47213,2
47214,4
47215,2
47216,7
47217,3
47218,4
47219,8
47220,8
47221,5
47222,0
47223,2
47224,5
47225,5
47226,5
